C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_26_835.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_26_835.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_26_835.jpg,0,1,0,17.15191
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_26_946.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_26_946.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_26_946.jpg,0,1,0,17.99092
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_050.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_050.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_050.jpg,0,1,0,19.18613
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_171.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_171.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_171.jpg,0,1,0,20.3868
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_276.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_276.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_276.jpg,0,1,0,21.57211
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_401.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_401.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_401.jpg,0,1,0,22.74418
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_504.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_504.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_504.jpg,0,1,0,23.70743
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_613.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_613.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_613.jpg,0,1,0,24.68233
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_699.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_699.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_699.jpg,0,1,0,25.64137
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_823.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_823.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_823.jpg,0,1,0,26.78096
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_27_929.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_27_929.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_27_929.jpg,0,1,0,27.71984
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_028.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_028.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_028.jpg,0,1,0,28.64935
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_133.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_133.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_133.jpg,0,1,0,29.56947
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_231.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_231.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_231.jpg,0,1,0,30.1906
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_348.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_348.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_348.jpg,0,1,0,30.19036
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_456.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_456.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_456.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_559.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_559.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_559.jpg,0,1,0,30.19034
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_660.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_660.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_660.jpg,0,1,0,30.19034
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_751.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_751.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_751.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_846.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_846.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_846.jpg,0,1,0,30.19033
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_28_953.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_28_953.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_28_953.jpg,0,1,0,30.19013
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_044.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_044.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_044.jpg,0,0.8599476,0,30.14503
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_143.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_143.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_143.jpg,0,0.5595371,0,30.07079
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_241.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_241.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_241.jpg,0,0.2662572,0,29.89865
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_345.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_345.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_345.jpg,0,0,0,29.37272
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_446.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_446.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_446.jpg,0,0,0,7.444122
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_543.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_543.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_543.jpg,0.25,0,0,5.146706
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_638.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_638.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_638.jpg,0.45,0,0,4.156636
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_738.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_738.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_738.jpg,0,0,0,3.419732
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_840.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_840.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_840.jpg,0,0,0,2.644122
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_29_930.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_29_930.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_29_930.jpg,0,0,0,2.044793
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_032.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_032.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_032.jpg,0,0,0,1.564872
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_138.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_138.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_138.jpg,0,0.1418139,0,1.126207
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_238.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_238.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_238.jpg,0,0.4496779,0,1.100374
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_339.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_339.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_339.jpg,0,0.7495967,0,1.387146
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_457.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_457.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_457.jpg,0,1,0,2.232466
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_568.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_568.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_568.jpg,0,1,0,3.097871
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_672.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_672.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_672.jpg,0,1,0,3.832129
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_752.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_752.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_752.jpg,0,1,0,4.493974
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_854.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_854.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_854.jpg,0,1,0,5.295133
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_30_954.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_30_954.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_30_954.jpg,0,1,0,6.267464
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_057.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_057.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_057.jpg,0,1,0,7.07058
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_158.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_158.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_158.jpg,0,1,0,7.690214
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_260.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_260.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_260.jpg,0,1,0,7.809714
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_370.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_370.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_370.jpg,0,1,0,8.030747
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_500.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_500.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_500.jpg,0,1,0,8.199687
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_602.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_602.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_602.jpg,0,1,0,8.556891
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_707.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_707.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_707.jpg,0,1,0,8.989969
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_790.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_790.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_790.jpg,0,1,0,9.412373
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_862.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_862.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_862.jpg,0,1,0,9.648277
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_31_960.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_31_960.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_31_960.jpg,0,1,0,10.09812
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_055.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_055.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_055.jpg,0,1,0,10.39921
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_142.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_142.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_142.jpg,0,1,0,10.90703
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_264.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_264.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_264.jpg,0,1,0,11.42257
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_358.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_358.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_358.jpg,0,1,0,11.93734
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_452.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_452.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_452.jpg,0,1,0,12.46629
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_555.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_555.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_555.jpg,0,1,0,13.0528
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_666.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_666.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_666.jpg,0,1,0,13.71418
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_749.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_749.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_749.jpg,0,1,0,14.17257
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_873.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_873.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_873.jpg,0,1,0,15.00724
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_32_967.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_32_967.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_32_967.jpg,0,1,0,15.25359
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_061.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_061.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_061.jpg,0,1,0,15.92111
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_150.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_150.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_150.jpg,0,1,0,16.70535
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_273.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_273.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_273.jpg,0,1,0,17.45583
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_368.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_368.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_368.jpg,0,1,0,17.53265
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_465.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_465.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_465.jpg,0,1,0,17.424
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_546.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_546.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_546.jpg,0,1,0,17.90026
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_629.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_629.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_629.jpg,0,1,0,18.18298
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_708.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_708.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_708.jpg,0,1,0,18.78807
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_813.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_813.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_813.jpg,0,1,0,18.52475
C:\Users\KIIT\Desktop\car2\IMG\center_2019_07_24_08_48_33_904.jpg,C:\Users\KIIT\Desktop\car2\IMG\left_2019_07_24_08_48_33_904.jpg,C:\Users\KIIT\Desktop\car2\IMG\right_2019_07_24_08_48_33_904.jpg,0,1,0,18.56237
